date,team,opponent,runs_for,runs_against,win
2024-05-04,BAL,BAL,3,3,FALSE
2024-05-04,TEX,TEX,2,2,TRUE
2024-05-04,SEA,SEA,7,7,TRUE
2024-05-04,NYM,NYM,4,4,TRUE
2024-05-04,SDP,SDP,6,6,TRUE
2024-05-04,ATL,ATL,2,2,TRUE
2024-05-05,COL,COL,2,2,FALSE
2024-05-05,TOR,TOR,3,3,TRUE
2024-05-05,DET,DET,3,3,FALSE
2024-05-05,LAA,LAA,1,1,FALSE
2024-05-05,NYM,NYM,2,2,FALSE
2024-05-05,SEA,SEA,6,6,TRUE
2024-05-05,TEX,TEX,2,2,FALSE
2024-05-05,BOS,BOS,8,8,TRUE
2024-05-05,CHW,CHW,4,4,TRUE
2024-05-05,MIL,MIL,1,1,TRUE
2024-05-05,MIA,MIA,2,2,FALSE
2024-05-05,BAL,BAL,0,0,TRUE
2024-05-05,SDP,SDP,6,6,TRUE
2024-05-05,ATL,ATL,0,0,FALSE
2024-05-05,SFG,SFG,2,2,TRUE
2024-05-06,SFG,SFG,4,4,TRUE
2024-05-06,DET,DET,4,4,TRUE
2024-05-06,LAA,LAA,4,4,FALSE
2024-05-06,CHW,CHW,5,5,FALSE
2024-05-06,SDP,SDP,2,2,FALSE
2024-05-06,SEA,SEA,7,7,TRUE
2024-05-06,MIL,MIL,1,1,FALSE
2024-05-06,NYM,NYM,7,7,TRUE
2024-05-06,TEX,TEX,1,1,FALSE
2024-05-06,MIA,MIA,0,0,FALSE
2024-05-07,TEX,TEX,6,6,TRUE
2024-05-07,DET,DET,8,8,TRUE
2024-05-07,ARI,ARI,4,4,TRUE
2024-05-07,LAA,LAA,3,3,TRUE
2024-05-07,TOR,TOR,4,4,TRUE
2024-05-07,BAL,BAL,6,6,TRUE
2024-05-07,CHW,CHW,1,1,FALSE
2024-05-07,HOU,HOU,4,4,TRUE
2024-05-07,BOS,BOS,4,4,TRUE
2024-05-07,SDP,SDP,4,4,TRUE
2024-05-07,SEA,SEA,2,2,TRUE
2024-05-07,MIL,MIL,5,5,FALSE
2024-05-07,NYM,NYM,3,3,FALSE
2024-05-07,SFG,SFG,0,0,TRUE
2024-05-07,MIA,MIA,4,4,TRUE
2024-05-08,LAA,LAA,6,6,TRUE
2024-05-08,TOR,TOR,5,5,TRUE
2024-05-08,DET,DET,3,3,FALSE
2024-05-08,NYM,NYM,5,5,TRUE
2024-05-08,MIL,MIL,3,3,TRUE
2024-05-08,SDP,SDP,2,2,FALSE
2024-05-08,MIA,MIA,6,6,FALSE
2024-05-08,TEX,TEX,5,5,TRUE
2024-05-08,TEX,TEX,4,4,TRUE
2024-05-08,ARI,ARI,3,3,TRUE
2024-05-08,BAL,BAL,5,5,TRUE
2024-05-08,CHW,CHW,0,0,TRUE
2024-05-08,HOU,HOU,4,4,TRUE
2024-05-08,BOS,BOS,2,2,FALSE
2024-05-08,SEA,SEA,3,3,TRUE
2024-05-08,SFG,SFG,4,4,FALSE
2024-05-09,ARI,ARI,5,5,FALSE
2024-05-09,SEA,SEA,2,2,TRUE
2024-05-09,SFG,SFG,2,2,FALSE
2024-05-09,HOU,HOU,2,2,TRUE
2024-05-09,CLE,CLE,0,0,TRUE
2024-05-09,STL,STL,9,9,TRUE
2024-05-09,KCR,KCR,5,5,TRUE
2024-05-10,HOU,HOU,5,5,FALSE
2024-05-10,CHC,CHC,4,4,FALSE
2024-05-10,NYY,NYY,3,3,TRUE
2024-05-10,ARI,ARI,1,1,TRUE
2024-05-10,MIN,MIN,5,5,FALSE
2024-05-10,WSN,WSN,7,7,FALSE
2024-05-10,ATL,ATL,7,7,TRUE
2024-05-10,PHI,PHI,13,13,TRUE
2024-05-10,CLE,CLE,3,3,FALSE
2024-05-10,STL,STL,3,3,FALSE
2024-05-10,TEX,TEX,2,2,FALSE
2024-05-10,KCR,KCR,2,2,FALSE
2024-05-10,LAD,LAD,0,0,TRUE
2024-05-10,OAK,OAK,3,3,TRUE
2024-05-10,CIN,CIN,3,3,FALSE
2024-05-11,MIN,MIN,4,4,TRUE
2024-05-11,ARI,ARI,3,3,FALSE
2024-05-11,CHC,CHC,4,4,TRUE
2024-05-11,WSN,WSN,1,1,FALSE
2024-05-11,ATL,ATL,2,2,FALSE
2024-05-11,PHI,PHI,6,6,TRUE
2024-05-11,NYY,NYY,2,2,TRUE
2024-05-11,HOU,HOU,0,0,FALSE
2024-05-11,CLE,CLE,8,8,TRUE
2024-05-11,CIN,CIN,0,0,FALSE
2024-05-11,STL,STL,1,1,FALSE
2024-05-11,TEX,TEX,1,1,FALSE
2024-05-11,LAD,LAD,8,8,TRUE
2024-05-11,KCR,KCR,4,4,TRUE
2024-05-11,OAK,OAK,5,5,TRUE
2024-05-12,ARI,ARI,19,19,TRUE
2024-05-12,WSN,WSN,6,6,FALSE
2024-05-12,CHC,CHC,0,0,FALSE
2024-05-12,MIN,MIN,6,6,TRUE
2024-05-12,HOU,HOU,3,3,TRUE
2024-05-12,PHI,PHI,4,4,TRUE
2024-05-12,NYY,NYY,6,6,TRUE
2024-05-12,CLE,CLE,2,2,FALSE
2024-05-12,STL,STL,2,2,TRUE
2024-05-12,TEX,TEX,7,7,TRUE
2024-05-12,CIN,CIN,4,4,FALSE
2024-05-12,KCR,KCR,3,3,TRUE
2024-05-12,LAD,LAD,1,1,TRUE
2024-05-12,OAK,OAK,2,2,TRUE
2024-05-12,ATL,ATL,0,0,FALSE
2024-05-13,TOR,TOR,5,5,FALSE
2024-05-13,MIA,MIA,3,3,FALSE
2024-05-13,TBR,TBR,0,0,FALSE
2024-05-13,PHI,PHI,5,5,TRUE
2024-05-13,CHC,CHC,5,5,TRUE
2024-05-13,WSN,WSN,1,1,FALSE
2024-05-13,PIT,PIT,4,4,TRUE
2024-05-13,CLE,CLE,8,8,TRUE
2024-05-13,OAK,OAK,4,4,TRUE
2024-05-13,STL,STL,1,1,FALSE
2024-05-13,CIN,CIN,6,6,TRUE
2024-05-13,COL,COL,8,8,TRUE
2024-05-13,KCR,KCR,0,0,FALSE
2024-05-13,LAD,LAD,4,4,TRUE
2024-05-14,PHI,PHI,3,3,FALSE
2024-05-14,TOR,TOR,10,10,TRUE
2024-05-14,MIA,MIA,6,6,TRUE
2024-05-14,TBR,TBR,4,4,TRUE
2024-05-14,CHC,CHC,1,1,FALSE
2024-05-14,WSN,WSN,3,3,FALSE
2024-05-14,NYY,NYY,7,7,TRUE
2024-05-14,PIT,PIT,3,3,TRUE
2024-05-14,CLE,CLE,5,5,TRUE
2024-05-14,OAK,OAK,1,1,FALSE
2024-05-14,STL,STL,6,6,TRUE
2024-05-14,CIN,CIN,0,0,FALSE
2024-05-14,COL,COL,1,1,FALSE
2024-05-14,KCR,KCR,5,5,TRUE
2024-05-14,LAD,LAD,6,6,TRUE
2024-05-15,TOR,TOR,9,9,TRUE
2024-05-15,MIA,MIA,4,4,FALSE
2024-05-15,PIT,PIT,3,3,TRUE
2024-05-15,WSN,WSN,2,2,TRUE
2024-05-15,CIN,CIN,4,4,FALSE
2024-05-15,COL,COL,2,2,TRUE
2024-05-15,KCR,KCR,2,2,FALSE
2024-05-15,NYM,NYM,2,2,FALSE
2024-05-15,TBR,TBR,3,3,TRUE
2024-05-15,CHC,CHC,4,4,FALSE
2024-05-15,NYY,NYY,0,0,FALSE
2024-05-15,CLE,CLE,2,2,FALSE
2024-05-15,OAK,OAK,0,0,FALSE
2024-05-15,STL,STL,0,0,FALSE
2024-05-15,LAD,LAD,5,5,TRUE
2024-05-16,NYY,NYY,6,6,TRUE
2024-05-16,NYM,NYM,13,13,TRUE
2024-05-16,TBR,TBR,2,2,FALSE
2024-05-16,PIT,PIT,2,2,FALSE
2024-05-16,OAK,OAK,5,5,TRUE
2024-05-16,CIN,CIN,1,1,FALSE
2024-05-17,PIT,PIT,2,2,FALSE
2024-05-17,WSN,WSN,7,7,TRUE
2024-05-17,SEA,SEA,4,4,FALSE
2024-05-17,CHW,CHW,1,1,FALSE
2024-05-17,TBR,TBR,1,1,FALSE
2024-05-17,MIN,MIN,3,3,FALSE
2024-05-17,NYM,NYM,10,10,TRUE
2024-05-17,SDP,SDP,3,3,TRUE
2024-05-17,OAK,OAK,0,0,FALSE
2024-05-17,LAA,LAA,0,0,FALSE
2024-05-17,MIL,MIL,6,6,TRUE
2024-05-17,BOS,BOS,6,6,FALSE
2024-05-17,DET,DET,4,4,TRUE
2024-05-17,CIN,CIN,2,2,TRUE
2024-05-17,COL,COL,4,4,TRUE
2024-05-18,CHW,CHW,2,2,FALSE
2024-05-18,PIT,PIT,4,4,TRUE
2024-05-18,TBR,TBR,5,5,TRUE
2024-05-18,SEA,SEA,5,5,FALSE
2024-05-18,COL,COL,3,3,FALSE
2024-05-18,NYM,NYM,2,2,FALSE
2024-05-18,WSN,WSN,3,3,TRUE
2024-05-18,MIN,MIN,4,4,TRUE
2024-05-18,OAK,OAK,4,4,TRUE
2024-05-18,MIL,MIL,1,1,FALSE
2024-05-18,BOS,BOS,1,1,FALSE
2024-05-18,LAA,LAA,4,4,TRUE
2024-05-18,SDP,SDP,4,4,TRUE
2024-05-18,DET,DET,2,2,FALSE
2024-05-18,CIN,CIN,5,5,FALSE
2024-05-19,SEA,SEA,0,0,FALSE
2024-05-19,WSN,WSN,1,1,TRUE
2024-05-19,CHW,CHW,4,4,TRUE
2024-05-19,TBR,TBR,1,1,FALSE
2024-05-19,MIN,MIN,8,8,FALSE
2024-05-19,NYM,NYM,4,4,FALSE
2024-05-19,OAK,OAK,4,4,FALSE
2024-05-19,MIL,MIL,6,6,TRUE
2024-05-19,BOS,BOS,4,4,TRUE
2024-05-19,PIT,PIT,1,1,FALSE
2024-05-19,LAA,LAA,2,2,TRUE
2024-05-19,COL,COL,4,4,TRUE
2024-05-19,DET,DET,1,1,TRUE
2024-05-19,CIN,CIN,4,4,FALSE
2024-05-19,SDP,SDP,3,3,FALSE
2024-05-20,SDP,SDP,6,6,TRUE
2024-05-20,CHW,CHW,7,7,TRUE
2024-05-20,NYM,NYM,4,4,TRUE
2024-05-20,MIL,MIL,3,3,FALSE
2024-05-20,MIN,MIN,4,4,TRUE
2024-05-20,BOS,BOS,5,5,TRUE
2024-05-20,SEA,SEA,0,0,FALSE
2024-05-20,DET,DET,4,4,FALSE
2024-05-20,BAL,BAL,1,1,FALSE
2024-05-20,LAA,LAA,3,3,FALSE
2024-05-20,ARI,ARI,10,10,TRUE
2024-05-21,NYM,NYM,6,6,TRUE
2024-05-21,SDP,SDP,1,1,FALSE
2024-05-21,SFG,SFG,2,2,TRUE
2024-05-21,TEX,TEX,3,3,TRUE
2024-05-21,MIL,MIL,5,5,TRUE
2024-05-21,MIN,MIN,6,6,FALSE
2024-05-21,BOS,BOS,2,2,TRUE
2024-05-21,SEA,SEA,6,6,TRUE
2024-05-21,CHW,CHW,3,3,FALSE
2024-05-21,DET,DET,0,0,FALSE
2024-05-21,ATL,ATL,0,0,FALSE
2024-05-21,BAL,BAL,2,2,FALSE
2024-05-21,LAA,LAA,2,2,FALSE
2024-05-21,COL,COL,3,3,TRUE
2024-05-21,ARI,ARI,0,0,FALSE
2024-05-22,MIN,MIN,1,1,TRUE
2024-05-22,NYM,NYM,1,1,FALSE
2024-05-22,BAL,BAL,1,1,FALSE
2024-05-22,LAA,LAA,0,0,FALSE
2024-05-22,DET,DET,2,2,FALSE
2024-05-22,SDP,SDP,6,6,FALSE
2024-05-22,SFG,SFG,5,5,FALSE
2024-05-22,TEX,TEX,1,1,FALSE
2024-05-22,MIL,MIL,2,2,FALSE
2024-05-22,BOS,BOS,7,7,TRUE
2024-05-22,SEA,SEA,4,4,TRUE
2024-05-22,CHW,CHW,2,2,FALSE
2024-05-22,ATL,ATL,0,0,FALSE
2024-05-22,COL,COL,3,3,TRUE
2024-05-22,ARI,ARI,2,2,TRUE
2024-05-23,SFG,SFG,3,3,FALSE
2024-05-23,SEA,SEA,2,2,TRUE
2024-05-23,TEX,TEX,2,2,FALSE
2024-05-23,SDP,SDP,3,3,TRUE
2024-05-23,ATL,ATL,2,2,FALSE
2024-05-23,COL,COL,4,4,FALSE
2024-05-23,TOR,TOR,3,3,FALSE
2024-05-23,BAL,BAL,8,8,TRUE
2024-05-24,TOR,TOR,8,8,TRUE
2024-05-24,ATL,ATL,2,2,FALSE
2024-05-24,SEA,SEA,7,7,TRUE
2024-05-24,KCR,KCR,1,1,TRUE
2024-05-24,LAD,LAD,5,5,FALSE
2024-05-24,SFG,SFG,4,4,TRUE
2024-05-24,MIL,MIL,8,8,TRUE
2024-05-24,BAL,BAL,6,6,TRUE
2024-05-24,TEX,TEX,1,1,FALSE
2024-05-24,CHC,CHC,1,1,FALSE
2024-05-24,PHI,PHI,5,5,TRUE
2024-05-24,CLE,CLE,0,0,FALSE
2024-05-24,HOU,HOU,7,7,TRUE
2024-05-24,MIA,MIA,5,5,TRUE
2024-05-24,NYY,NYY,6,6,TRUE
2024-05-25,TOR,TOR,2,2,FALSE
2024-05-25,SFG,SFG,3,3,FALSE
2024-05-25,TEX,TEX,5,5,FALSE
2024-05-25,BAL,BAL,6,6,TRUE
2024-05-25,SEA,SEA,0,0,FALSE
2024-05-25,ATL,ATL,5,5,TRUE
2024-05-25,HOU,HOU,2,2,TRUE
2024-05-25,KCR,KCR,5,5,TRUE
2024-05-25,MIL,MIL,3,3,FALSE
2024-05-25,LAD,LAD,3,3,TRUE
2024-05-25,CHC,CHC,1,1,TRUE
2024-05-25,PHI,PHI,3,3,FALSE
2024-05-25,CLE,CLE,7,7,TRUE
2024-05-25,NYY,NYY,2,2,FALSE
2024-05-25,MIA,MIA,1,1,FALSE
2024-05-26,SEA,SEA,1,1,TRUE
2024-05-26,ATL,ATL,8,8,TRUE
2024-05-26,MIL,MIL,3,3,TRUE
2024-05-26,LAD,LAD,4,4,FALSE
2024-05-26,SFG,SFG,1,1,TRUE
2024-05-26,KCR,KCR,2,2,FALSE
2024-05-26,TOR,TOR,1,1,TRUE
2024-05-26,TEX,TEX,2,2,FALSE
2024-05-26,BAL,BAL,3,3,TRUE
2024-05-26,PHI,PHI,9,9,TRUE
2024-05-26,CLE,CLE,3,3,FALSE
2024-05-26,HOU,HOU,6,6,TRUE
2024-05-26,MIA,MIA,2,2,TRUE
2024-05-26,NYY,NYY,9,9,TRUE
2024-05-26,CHC,CHC,6,6,TRUE
2024-05-27,BOS,BOS,0,0,FALSE
2024-05-27,KCR,KCR,2,2,TRUE
2024-05-27,TOR,TOR,0,0,FALSE
2024-05-27,CLE,CLE,1,1,FALSE
2024-05-27,LAD,LAD,3,3,FALSE
2024-05-27,STL,STL,5,5,TRUE
2024-05-27,WSN,WSN,5,5,TRUE
2024-05-27,CHC,CHC,4,4,TRUE
2024-05-27,PHI,PHI,0,0,FALSE
2024-05-27,MIA,MIA,7,7,TRUE
2024-05-27,HOU,HOU,5,5,TRUE
2024-05-28,BOS,BOS,1,1,FALSE
2024-05-28,PIT,PIT,0,0,FALSE
2024-05-28,STL,STL,2,2,TRUE
2024-05-28,OAK,OAK,0,0,FALSE
2024-05-28,LAD,LAD,6,6,TRUE
2024-05-28,WSN,WSN,0,0,FALSE
2024-05-28,KCR,KCR,1,1,FALSE
2024-05-28,TOR,TOR,3,3,FALSE
2024-05-28,CHC,CHC,4,4,FALSE
2024-05-28,ARI,ARI,4,4,TRUE
2024-05-28,CLE,CLE,0,0,FALSE
2024-05-28,NYY,NYY,2,2,FALSE
2024-05-28,HOU,HOU,2,2,TRUE
2024-05-28,MIA,MIA,3,3,FALSE
2024-05-28,PHI,PHI,3,3,FALSE
2024-05-29,PIT,PIT,1,1,FALSE
2024-05-29,STL,STL,4,4,FALSE
2024-05-29,ARI,ARI,6,6,TRUE
2024-05-29,PHI,PHI,2,2,FALSE
2024-05-29,LAD,LAD,2,2,TRUE
2024-05-29,MIA,MIA,5,5,TRUE
2024-05-29,BOS,BOS,3,3,TRUE
2024-05-29,OAK,OAK,1,1,FALSE
2024-05-29,WSN,WSN,3,3,TRUE
2024-05-29,KCR,KCR,1,1,TRUE
2024-05-29,TOR,TOR,4,4,TRUE
2024-05-29,CHC,CHC,5,5,TRUE
2024-05-29,CLE,CLE,7,7,TRUE
2024-05-29,NYY,NYY,4,4,TRUE
2024-05-29,HOU,HOU,5,5,TRUE
2024-05-30,OAK,OAK,5,5,TRUE
2024-05-30,KCR,KCR,8,8,TRUE
2024-05-30,CHC,CHC,4,4,TRUE
2024-05-30,HOU,HOU,2,2,TRUE
2024-05-30,DET,DET,4,4,FALSE
2024-05-30,ARI,ARI,0,0,FALSE
2024-05-30,WSN,WSN,4,4,TRUE
2024-05-30,NYY,NYY,5,5,TRUE
2024-05-31,CIN,CIN,3,3,TRUE
2024-05-31,STL,STL,5,5,TRUE
2024-05-31,TBR,TBR,2,2,FALSE
2024-05-31,PIT,PIT,6,6,TRUE
2024-05-31,DET,DET,2,2,TRUE
2024-05-31,WSN,WSN,4,4,TRUE
2024-05-31,ARI,ARI,7,7,FALSE
2024-05-31,TEX,TEX,1,1,TRUE
2024-05-31,OAK,OAK,3,3,TRUE
2024-05-31,SDP,SDP,2,2,TRUE
2024-05-31,MIN,MIN,1,1,TRUE
2024-05-31,CHW,CHW,1,1,FALSE
2024-05-31,COL,COL,10,10,TRUE
2024-05-31,LAA,LAA,0,0,FALSE
2024-05-31,NYY,NYY,11,11,TRUE
2024-06-01,PIT,PIT,4,4,TRUE
2024-06-01,TBR,TBR,2,2,TRUE
2024-06-01,DET,DET,5,5,TRUE
2024-06-01,WSN,WSN,3,3,TRUE
2024-06-01,ARI,ARI,0,0,TRUE
2024-06-01,SDP,SDP,4,4,TRUE
2024-06-01,MIN,MIN,3,3,TRUE
2024-06-01,OAK,OAK,4,4,TRUE
2024-06-01,TEX,TEX,9,9,TRUE
2024-06-01,CHW,CHW,0,0,FALSE
2024-06-01,CIN,CIN,3,3,TRUE
2024-06-01,LAA,LAA,3,3,TRUE
2024-06-01,STL,STL,5,5,TRUE
2024-06-01,NYY,NYY,3,3,TRUE
2024-06-01,COL,COL,7,7,TRUE
2024-06-02,DET,DET,2,2,FALSE
2024-06-02,TBR,TBR,11,11,TRUE
2024-06-02,STL,STL,0,0,FALSE
2024-06-02,OAK,OAK,2,2,FALSE
2024-06-02,PIT,PIT,0,0,FALSE
2024-06-02,WSN,WSN,7,7,TRUE
2024-06-02,ARI,ARI,0,0,FALSE
2024-06-02,TEX,TEX,1,1,TRUE
2024-06-02,SDP,SDP,8,8,TRUE
2024-06-02,MIN,MIN,0,0,FALSE
2024-06-02,CHW,CHW,2,2,TRUE
2024-06-02,CIN,CIN,4,4,FALSE
2024-06-02,NYY,NYY,1,1,FALSE
2024-06-02,COL,COL,14,14,TRUE
2024-06-02,LAA,LAA,5,5,TRUE
2024-06-03,MIL,MIL,3,3,TRUE
2024-06-03,NYM,NYM,0,0,FALSE
2024-06-03,BAL,BAL,6,6,TRUE
2024-06-03,DET,DET,1,1,FALSE
2024-06-03,STL,STL,1,1,FALSE
2024-06-03,CIN,CIN,10,10,TRUE
2024-06-03,SDP,SDP,4,4,TRUE
2024-06-03,SFG,SFG,6,6,TRUE
2024-06-04,KCR,KCR,2,2,FALSE
2024-06-04,LAD,LAD,3,3,TRUE
2024-06-04,TBR,TBR,11,11,TRUE
2024-06-04,MIL,MIL,0,0,FALSE
2024-06-04,NYM,NYM,2,2,TRUE
2024-06-04,MIN,MIN,6,6,TRUE
2024-06-04,BAL,BAL,1,1,TRUE
2024-06-04,ATL,ATL,7,7,TRUE
2024-06-04,DET,DET,3,3,FALSE
2024-06-04,CHW,CHW,6,6,FALSE
2024-06-04,STL,STL,2,2,TRUE
2024-06-04,CIN,CIN,5,5,TRUE
2024-06-04,SDP,SDP,8,8,TRUE
2024-06-04,SEA,SEA,0,0,FALSE
2024-06-04,SFG,SFG,2,2,FALSE
2024-06-05,ATL,ATL,3,3,TRUE
2024-06-05,STL,STL,2,2,FALSE
2024-06-05,CIN,CIN,0,0,FALSE
2024-06-05,SFG,SFG,6,6,TRUE
2024-06-05,NYM,NYM,6,6,TRUE
2024-06-05,MIL,MIL,1,1,FALSE
2024-06-05,KCR,KCR,7,7,TRUE
2024-06-05,LAD,LAD,2,2,TRUE
2024-06-05,TBR,TBR,8,8,TRUE
2024-06-05,MIN,MIN,0,0,FALSE
2024-06-05,BAL,BAL,4,4,FALSE
2024-06-05,DET,DET,5,5,TRUE
2024-06-05,CHW,CHW,2,2,FALSE
2024-06-05,SDP,SDP,1,1,FALSE
2024-06-05,SEA,SEA,3,3,TRUE
2024-06-06,BAL,BAL,5,5,TRUE
2024-06-06,KCR,KCR,4,4,TRUE
2024-06-06,SEA,SEA,1,1,FALSE
2024-06-06,LAD,LAD,13,13,TRUE
2024-06-06,ATL,ATL,0,0,FALSE
2024-06-06,MIN,MIN,0,0,FALSE
2024-06-06,CHC,CHC,7,7,TRUE
2024-06-06,COL,COL,5,5,FALSE
2024-06-06,BOS,BOS,16,16,TRUE
2024-06-06,ARI,ARI,3,3,FALSE
2024-06-07,MIN,MIN,6,6,TRUE
2024-06-07,MIL,MIL,1,1,FALSE
2024-06-07,ATL,ATL,4,4,FALSE
2024-06-07,BAL,BAL,5,5,TRUE
2024-06-07,LAD,LAD,3,3,TRUE
2024-06-07,CHC,CHC,5,5,TRUE
2024-06-07,CLE,CLE,4,4,TRUE
2024-06-07,SFG,SFG,7,7,TRUE
2024-06-07,SEA,SEA,4,4,TRUE
2024-06-07,BOS,BOS,6,6,TRUE
2024-06-07,COL,COL,3,3,FALSE
2024-06-07,HOU,HOU,3,3,TRUE
2024-06-07,ARI,ARI,5,5,TRUE
2024-06-07,TOR,TOR,5,5,TRUE
2024-06-08,PHI,PHI,3,3,FALSE
2024-06-08,SFG,SFG,1,1,FALSE
2024-06-08,MIN,MIN,0,0,FALSE
2024-06-08,ATL,ATL,0,0,FALSE
2024-06-08,TOR,TOR,2,2,TRUE
2024-06-08,CHC,CHC,3,3,FALSE
2024-06-08,SEA,SEA,1,1,FALSE
2024-06-08,BAL,BAL,3,3,TRUE
2024-06-08,BOS,BOS,4,4,TRUE
2024-06-08,MIL,MIL,5,5,FALSE
2024-06-08,COL,COL,5,5,TRUE
2024-06-08,CLE,CLE,4,4,TRUE
2024-06-08,LAD,LAD,4,4,TRUE
2024-06-08,ARI,ARI,9,9,TRUE
2024-06-08,HOU,HOU,4,4,FALSE
2024-06-09,NYM,NYM,8,8,FALSE
2024-06-09,MIN,MIN,3,3,FALSE
2024-06-09,ATL,ATL,2,2,TRUE
2024-06-09,CHC,CHC,4,4,FALSE
2024-06-09,BAL,BAL,4,4,FALSE
2024-06-09,CLE,CLE,4,4,FALSE
2024-06-09,MIL,MIL,0,0,FALSE
2024-06-09,SEA,SEA,3,3,TRUE
2024-06-09,BOS,BOS,3,3,FALSE
2024-06-09,COL,COL,4,4,FALSE
2024-06-09,SFG,SFG,4,4,FALSE
2024-06-09,HOU,HOU,6,6,FALSE
2024-06-09,TOR,TOR,3,3,TRUE
2024-06-09,ARI,ARI,1,1,FALSE
2024-06-09,LAD,LAD,2,2,FALSE
2024-06-10,BAL,BAL,2,2,FALSE
2024-06-10,COL,COL,6,6,TRUE
2024-06-10,NYY,NYY,2,2,FALSE
2024-06-10,TOR,TOR,3,3,TRUE
2024-06-10,OAK,OAK,1,1,TRUE
2024-06-10,CHW,CHW,3,3,FALSE
2024-06-10,HOU,HOU,3,3,FALSE
2024-06-11,ATL,ATL,4,4,TRUE
2024-06-11,WSN,WSN,3,3,TRUE
2024-06-11,CHC,CHC,1,1,FALSE
2024-06-11,CLE,CLE,5,5,TRUE
2024-06-11,PHI,PHI,12,12,TRUE
2024-06-11,MIA,MIA,6,6,TRUE
2024-06-11,COL,COL,5,5,TRUE
2024-06-11,PIT,PIT,1,1,TRUE
2024-06-11,NYY,NYY,6,6,TRUE
2024-06-11,TOR,TOR,2,2,FALSE
2024-06-11,LAA,LAA,4,4,TRUE
2024-06-11,OAK,OAK,4,4,FALSE
2024-06-11,CHW,CHW,0,0,FALSE
2024-06-11,HOU,HOU,1,1,FALSE
2024-06-11,TEX,TEX,0,0,FALSE
2024-06-12,COL,COL,1,1,TRUE
2024-06-12,TOR,TOR,3,3,FALSE
2024-06-12,HOU,HOU,3,3,FALSE
2024-06-12,OAK,OAK,4,4,TRUE
2024-06-12,ATL,ATL,0,0,FALSE
2024-06-12,WSN,WSN,3,3,FALSE
2024-06-12,CHC,CHC,6,6,TRUE
2024-06-12,CLE,CLE,7,7,TRUE
2024-06-12,PHI,PHI,3,3,FALSE
2024-06-12,MIA,MIA,11,11,TRUE
2024-06-12,PIT,PIT,4,4,TRUE
2024-06-12,NYY,NYY,5,5,TRUE
2024-06-12,LAA,LAA,2,2,FALSE
2024-06-12,CHW,CHW,1,1,TRUE
2024-06-12,TEX,TEX,1,1,FALSE
2024-06-13,ATL,ATL,2,2,TRUE
2024-06-13,WSN,WSN,3,3,TRUE
2024-06-13,NYY,NYY,0,0,FALSE
2024-06-13,PIT,PIT,0,0,FALSE
2024-06-13,CHC,CHC,5,5,TRUE
2024-06-13,PHI,PHI,7,7,TRUE
2024-06-13,MIA,MIA,1,1,FALSE
2024-06-13,OAK,OAK,0,0,FALSE
2024-06-13,LAA,LAA,4,4,TRUE
2024-06-13,CHW,CHW,2,2,FALSE
2024-06-13,TEX,TEX,10,10,TRUE
2024-06-14,STL,STL,1,1,FALSE
2024-06-14,MIA,MIA,1,1,TRUE
2024-06-14,PHI,PHI,5,5,TRUE
2024-06-14,CLE,CLE,5,5,TRUE
2024-06-14,SDP,SDP,2,2,FALSE
2024-06-14,NYY,NYY,5,5,TRUE
2024-06-14,TBR,TBR,0,0,FALSE
2024-06-14,DET,DET,5,5,TRUE
2024-06-14,OAK,OAK,3,3,FALSE
2024-06-14,CIN,CIN,2,2,TRUE
2024-06-14,PIT,PIT,8,8,TRUE
2024-06-14,CHW,CHW,0,0,FALSE
2024-06-14,KCR,KCR,2,2,TRUE
2024-06-14,TEX,TEX,2,2,TRUE
2024-06-14,LAA,LAA,7,7,TRUE
2024-06-15,OAK,OAK,4,4,FALSE
2024-06-15,STL,STL,2,2,FALSE
2024-06-15,CLE,CLE,2,2,TRUE
2024-06-15,LAA,LAA,2,2,FALSE
2024-06-15,PHI,PHI,1,1,FALSE
2024-06-15,MIA,MIA,2,2,TRUE
2024-06-15,DET,DET,0,0,FALSE
2024-06-15,SDP,SDP,5,5,TRUE
2024-06-15,TBR,TBR,1,1,FALSE
2024-06-15,CIN,CIN,1,1,FALSE
2024-06-15,TEX,TEX,4,4,TRUE
2024-06-15,NYY,NYY,8,8,TRUE
2024-06-15,KCR,KCR,9,9,TRUE
2024-06-15,PIT,PIT,5,5,TRUE
2024-06-15,CHW,CHW,0,0,FALSE
2024-06-16,PHI,PHI,2,2,FALSE
2024-06-16,TBR,TBR,4,4,TRUE
2024-06-16,MIA,MIA,4,4,TRUE
2024-06-16,CLE,CLE,0,0,FALSE
2024-06-16,SDP,SDP,3,3,FALSE
2024-06-16,DET,DET,2,2,FALSE
2024-06-16,OAK,OAK,0,0,FALSE
2024-06-16,CIN,CIN,6,6,TRUE
2024-06-16,STL,STL,5,5,TRUE
2024-06-16,PIT,PIT,3,3,FALSE
2024-06-16,LAA,LAA,5,5,FALSE
2024-06-16,KCR,KCR,8,8,TRUE
2024-06-16,TEX,TEX,7,7,TRUE
2024-06-16,CHW,CHW,1,1,FALSE
2024-06-16,NYY,NYY,7,7,TRUE
2024-06-17,CIN,CIN,4,4,TRUE
2024-06-17,SDP,SDP,3,3,FALSE
2024-06-17,STL,STL,13,13,TRUE
2024-06-17,BOS,BOS,4,4,FALSE
2024-06-17,DET,DET,1,1,FALSE
